timestep,kernel_size,kernel_size_through_layers,num_layers,out_layers,accuracy_train,loss_train,accuracy_test
8,0.7,keep_same,3,decrease,"[0.375, 0.6875, 0.6875, 0.671875, 0.65625, 0.671875, 0.71875, 0.609375, 0.734375, 0.671875, 0.71875, 0.75, 0.71875, 0.640625, 0.671875, 0.703125, 0.75, 0.78125, 0.65625, 0.703125, 0.65625, 0.71875, 0.734375, 0.8125, 0.734375, 0.734375, 0.75, 0.6875, 0.65625, 0.6875, 0.640625, 0.6875, 0.765625, 0.625, 0.78125, 0.671875, 0.578125, 0.796875, 0.734375, 0.796875, 0.734375, 0.796875, 0.671875, 0.71875, 0.828125, 0.71875, 0.734375, 0.703125, 0.765625, 0.75, 0.734375, 0.75, 0.734375, 0.78125, 0.71875, 0.734375, 0.6875, 0.765625, 0.703125, 0.765625, 0.734375, 0.734375, 0.796875, 0.78125, 0.71875, 0.84375, 0.578125, 0.8125, 0.71875, 0.8125, 0.75, 0.78125, 0.796875, 0.703125]","[0.6959476470947266, 0.5978350639343262, 0.6138827204704285, 0.6189748644828796, 0.5844763517379761, 0.5729200839996338, 0.5621351599693298, 0.5971328020095825, 0.5238272547721863, 0.5836420655250549, 0.5733112692832947, 0.538074791431427, 0.5290881991386414, 0.5876858234405518, 0.5601006746292114, 0.526993453502655, 0.5530255436897278, 0.49750253558158875, 0.6018700003623962, 0.553167998790741, 0.6050876379013062, 0.5447684526443481, 0.5119171738624573, 0.4747510552406311, 0.5351964831352234, 0.5211198329925537, 0.5012000799179077, 0.5182955265045166, 0.615543782711029, 0.5408264994621277, 0.5904122591018677, 0.508954644203186, 0.5291149020195007, 0.6331804990768433, 0.48491325974464417, 0.5963112711906433, 0.5699076652526855, 0.47564366459846497, 0.5017076730728149, 0.49969831109046936, 0.504861056804657, 0.49112072587013245, 0.5941223502159119, 0.5129798054695129, 0.4373534023761749, 0.4902883768081665, 0.5004355311393738, 0.5679813027381897, 0.513705849647522, 0.5260356068611145, 0.5056135058403015, 0.5184548497200012, 0.49529850482940674, 0.4577444791793823, 0.5447912216186523, 0.46099552512168884, 0.5679897665977478, 0.5138370990753174, 0.5544271469116211, 0.4242321848869324, 0.5302339196205139, 0.5463781356811523, 0.4621463418006897, 0.4069613814353943, 0.5709879398345947, 0.44539588689804077, 0.6778233051300049, 0.45208147168159485, 0.5295543670654297, 0.4444426894187927, 0.5896342992782593, 0.41454222798347473, 0.4745755195617676, 0.5094411969184875]",68.0327868852459
8,0.7,keep_same,3,increase,"[0.53125, 0.625, 0.671875, 0.671875, 0.578125, 0.6875, 0.703125, 0.734375, 0.625, 0.734375, 0.59375, 0.734375, 0.703125, 0.6875, 0.734375, 0.671875, 0.8125, 0.71875, 0.8125, 0.84375, 0.84375, 0.828125, 0.875, 0.84375, 0.84375, 0.859375, 0.84375, 0.890625, 0.890625, 0.875, 0.859375, 0.90625, 0.890625, 0.9375, 0.921875, 0.984375, 0.953125, 0.90625, 0.984375, 0.984375, 0.9375, 0.953125, 0.890625, 0.921875, 0.984375, 0.96875, 0.96875, 0.984375, 0.984375, 0.96875, 0.984375, 0.984375, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.984375, 1.0, 0.984375, 1.0, 0.921875, 1.0, 0.984375, 0.984375, 1.0, 0.984375, 1.0, 1.0, 0.984375, 1.0]","[0.6901249289512634, 0.6113539338111877, 0.5893365144729614, 0.5758037567138672, 0.6349985003471375, 0.5487794280052185, 0.5363643169403076, 0.5258220434188843, 0.6089169383049011, 0.5474936962127686, 0.633892297744751, 0.5246158838272095, 0.525373101234436, 0.5689458847045898, 0.5878652334213257, 0.5389794707298279, 0.40915900468826294, 0.5372087359428406, 0.4112660884857178, 0.40390488505363464, 0.32740065455436707, 0.33625292778015137, 0.2942987382411957, 0.36326324939727783, 0.3058031499385834, 0.3820827603340149, 0.33540695905685425, 0.2575230598449707, 0.20305944979190826, 0.2845360040664673, 0.2760142982006073, 0.2131918966770172, 0.21141134202480316, 0.18752992153167725, 0.16905100643634796, 0.08655505627393723, 0.17208503186702728, 0.2099296897649765, 0.06960859894752502, 0.08063343167304993, 0.1184607520699501, 0.10457631945610046, 0.20203366875648499, 0.20383472740650177, 0.06674912571907043, 0.07238072901964188, 0.10895754396915436, 0.043871693313121796, 0.051312901079654694, 0.1023678183555603, 0.048930808901786804, 0.06068039685487747, 0.02668656036257744, 0.030211472883820534, 0.02148580551147461, 0.01815764792263508, 0.01980987936258316, 0.014419881626963615, 0.0073292795568704605, 0.0047387913800776005, 0.03386756405234337, 0.02002028562128544, 0.03896819055080414, 0.009569467976689339, 0.17257198691368103, 0.011373338289558887, 0.06464918702840805, 0.041220635175704956, 0.01974044367671013, 0.16131219267845154, 0.0041681271977722645, 0.022558137774467468, 0.04753083735704422, 0.01515944954007864]",61.47540983606557
8,0.7,keep_same,4,keep_length,"[0.515625, 0.640625, 0.6875, 0.671875, 0.703125, 0.625, 0.65625, 0.6875, 0.578125, 0.625, 0.703125, 0.75, 0.609375, 0.65625, 0.71875, 0.703125, 0.625, 0.734375, 0.640625, 0.6875, 0.671875, 0.765625, 0.71875, 0.828125, 0.765625, 0.78125, 0.765625, 0.796875, 0.8125, 0.75, 0.75, 0.78125, 0.765625, 0.75, 0.75, 0.78125, 0.84375, 0.703125, 0.875, 0.859375, 0.84375, 0.875, 0.828125, 0.8125, 0.8125, 0.859375, 0.84375, 0.84375, 0.875, 0.890625, 0.765625, 0.921875, 0.90625, 0.8125, 0.90625, 0.953125, 0.859375, 0.890625, 0.890625, 0.90625, 0.9375, 0.953125, 0.9375, 0.9375, 0.96875, 0.9375, 0.96875, 0.96875, 0.96875, 0.953125, 0.921875, 0.9375, 0.96875, 0.921875]","[0.691226065158844, 0.5989949703216553, 0.6305738687515259, 0.5926793217658997, 0.5923008322715759, 0.6263238787651062, 0.6141262054443359, 0.568294882774353, 0.6162862777709961, 0.5775354504585266, 0.557300329208374, 0.5337665677070618, 0.6192284226417542, 0.5687776207923889, 0.5663571357727051, 0.5653130412101746, 0.5916019678115845, 0.5318080186843872, 0.5821802020072937, 0.5550445318222046, 0.5478864908218384, 0.4702012240886688, 0.5034477710723877, 0.40920957922935486, 0.49005427956581116, 0.4872795343399048, 0.45573899149894714, 0.4366337060928345, 0.3828192949295044, 0.46434512734413147, 0.49050068855285645, 0.4013156592845917, 0.489490807056427, 0.43811437487602234, 0.3827473819255829, 0.47115689516067505, 0.39949658513069153, 0.46403223276138306, 0.29944196343421936, 0.34836259484291077, 0.31115493178367615, 0.3770030736923218, 0.3469575047492981, 0.3387068808078766, 0.3476521074771881, 0.27132996916770935, 0.29050904512405396, 0.3404567837715149, 0.2678668200969696, 0.27749207615852356, 0.4651857316493988, 0.18751376867294312, 0.3080146312713623, 0.3538665473461151, 0.2658495306968689, 0.14481566846370697, 0.28989773988723755, 0.19362594187259674, 0.2528288662433624, 0.31711891293525696, 0.1643829196691513, 0.1332825869321823, 0.13067330420017242, 0.12693509459495544, 0.1139918640255928, 0.16354800760746002, 0.11633139103651047, 0.09376729279756546, 0.13981811702251434, 0.10391371697187424, 0.11765658110380173, 0.14982248842716217, 0.11135239154100418, 0.15046904981136322]",64.75409836065573
8,0.7,keep_same,4,decrease,"[0.625, 0.59375, 0.703125, 0.75, 0.6875, 0.703125, 0.65625, 0.578125, 0.703125, 0.71875, 0.734375, 0.6875, 0.71875, 0.65625, 0.671875, 0.6875, 0.75, 0.71875, 0.671875, 0.734375, 0.765625, 0.75, 0.71875, 0.671875, 0.65625, 0.75, 0.765625, 0.703125, 0.734375, 0.78125, 0.703125, 0.640625, 0.828125, 0.625, 0.734375, 0.734375, 0.65625, 0.765625, 0.765625, 0.84375, 0.859375, 0.828125, 0.796875, 0.828125, 0.796875, 0.875, 0.84375, 0.78125, 0.875, 0.890625, 0.8125, 0.84375, 0.84375, 0.84375, 0.859375, 0.890625, 0.828125, 0.890625, 0.921875, 0.875, 0.921875, 0.8125, 0.859375, 0.890625, 0.84375, 0.875, 0.953125, 0.859375, 0.90625, 0.859375, 0.859375, 0.921875, 0.90625, 0.84375]","[0.6791830658912659, 0.6079979538917542, 0.5805810689926147, 0.5852410793304443, 0.610389769077301, 0.5484565496444702, 0.6094024777412415, 0.6322295665740967, 0.5960891246795654, 0.5515173077583313, 0.5502031445503235, 0.5486536622047424, 0.5494958162307739, 0.5625187754631042, 0.5946316123008728, 0.5833399891853333, 0.4744130074977875, 0.5634075999259949, 0.5634251832962036, 0.4875902235507965, 0.5156205296516418, 0.526418149471283, 0.542402446269989, 0.5136599540710449, 0.5382366180419922, 0.49932950735092163, 0.520547091960907, 0.543130099773407, 0.45646944642066956, 0.4414832890033722, 0.48554015159606934, 0.5775286555290222, 0.4177437424659729, 0.5726210474967957, 0.46142932772636414, 0.4953228831291199, 0.5750393271446228, 0.4851500988006592, 0.5162630677223206, 0.40193766355514526, 0.371457576751709, 0.3838624954223633, 0.40432047843933105, 0.43706628680229187, 0.39953717589378357, 0.3140873908996582, 0.34177348017692566, 0.41974103450775146, 0.3233760893344879, 0.3060755729675293, 0.46645647287368774, 0.37787479162216187, 0.34055671095848083, 0.32400429248809814, 0.3257189989089966, 0.28687041997909546, 0.32762038707733154, 0.3775331676006317, 0.2830129861831665, 0.2797369062900543, 0.22291581332683563, 0.41211557388305664, 0.3011467456817627, 0.20989100635051727, 0.3035052418708801, 0.3009466528892517, 0.21211214363574982, 0.3313447833061218, 0.364749014377594, 0.2793155312538147, 0.35025814175605774, 0.21938638389110565, 0.21121622622013092, 0.3384965658187866]",64.75409836065573
8,0.7,keep_same,4,increase,"[0.640625, 0.640625, 0.640625, 0.75, 0.625, 0.671875, 0.671875, 0.6875, 0.78125, 0.640625, 0.71875, 0.71875, 0.609375, 0.671875, 0.703125, 0.71875, 0.71875, 0.8125, 0.734375, 0.875, 0.875, 0.859375, 0.921875, 0.9375, 0.875, 0.90625, 0.9375, 0.984375, 0.953125, 0.890625, 0.90625, 0.9375, 0.9375, 1.0, 0.984375, 0.953125, 0.984375, 1.0, 0.96875, 0.984375, 0.984375, 1.0, 1.0, 1.0, 0.984375, 0.9375, 0.984375, 0.984375, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.984375, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.6871883869171143, 0.5896326899528503, 0.6043657660484314, 0.5861910581588745, 0.6585763692855835, 0.6372769474983215, 0.5728563666343689, 0.5584284067153931, 0.476600706577301, 0.6070310473442078, 0.5230466723442078, 0.4656864404678345, 0.5904847383499146, 0.5654793977737427, 0.5612136721611023, 0.5589215755462646, 0.550797700881958, 0.3823944628238678, 0.4557347893714905, 0.3083018660545349, 0.2915378212928772, 0.31000521779060364, 0.2223401963710785, 0.21528127789497375, 0.2367953658103943, 0.20117396116256714, 0.19733253121376038, 0.0670815259218216, 0.08810456842184067, 0.21198508143424988, 0.17533499002456665, 0.2563806474208832, 0.13971269130706787, 0.03490627557039261, 0.06386429816484451, 0.09608911722898483, 0.12729308009147644, 0.024484770372509956, 0.04787375405430794, 0.028324304148554802, 0.03642639145255089, 0.01466561108827591, 0.01731574907898903, 0.018251752480864525, 0.030685968697071075, 0.17832818627357483, 0.05884915590286255, 0.02113955281674862, 0.003167829243466258, 0.005877446848899126, 0.004663169849663973, 0.006757589057087898, 0.0011826750123873353, 0.003002517856657505, 0.0008561062277294695, 0.04041044041514397, 0.0019890451803803444, 0.000876665348187089, 0.002810979960486293, 0.0005704464856535196, 0.008375563658773899, 0.00033425306901335716, 0.00015633572184015065, 0.0028681792318820953, 0.0012429901398718357, 0.00019247696036472917, 9.60095931077376e-05, 0.0001483290398027748, 0.0002004012931138277, 0.00010669118637451902, 0.00012301499373279512, 2.7818237867904827e-05, 9.655826579546556e-05, 5.243584746494889e-05]",71.31147540983606
8,0.7,increase,2,keep_length,"[0.640625, 0.75, 0.640625, 0.6875, 0.6875, 0.6875, 0.625, 0.625, 0.65625, 0.6875, 0.65625, 0.671875, 0.6875, 0.6875, 0.703125, 0.703125, 0.71875, 0.625, 0.65625, 0.6875, 0.765625, 0.75, 0.6875, 0.71875, 0.625, 0.6875, 0.71875, 0.75, 0.6875, 0.671875, 0.6875, 0.65625, 0.6875, 0.65625, 0.671875, 0.6875, 0.6875, 0.765625, 0.734375, 0.703125, 0.75, 0.75, 0.75, 0.734375, 0.6875, 0.703125, 0.6875, 0.734375, 0.65625, 0.703125, 0.703125, 0.75, 0.734375, 0.71875, 0.75, 0.703125, 0.6875, 0.703125, 0.8125, 0.734375, 0.640625, 0.734375, 0.734375, 0.75, 0.703125, 0.703125, 0.671875, 0.71875, 0.734375, 0.78125, 0.765625, 0.671875, 0.734375, 0.765625]","[0.6749284863471985, 0.5772119760513306, 0.5864827036857605, 0.5619136691093445, 0.5662211775779724, 0.5718160271644592, 0.634570300579071, 0.5920006632804871, 0.5876114964485168, 0.5517661571502686, 0.5880714654922485, 0.6102138757705688, 0.5613695979118347, 0.5605031847953796, 0.5352250337600708, 0.567712128162384, 0.5274618864059448, 0.6384173631668091, 0.593252956867218, 0.5510215163230896, 0.5145785808563232, 0.5299467444419861, 0.5870272517204285, 0.552620530128479, 0.6243642568588257, 0.5434363484382629, 0.5150929093360901, 0.4998231530189514, 0.526492714881897, 0.5323290228843689, 0.606695830821991, 0.5314852595329285, 0.5697649121284485, 0.59386146068573, 0.5393985509872437, 0.5621268153190613, 0.5916469693183899, 0.544742226600647, 0.48853233456611633, 0.5419399738311768, 0.5040132999420166, 0.49367448687553406, 0.5067225694656372, 0.5276807546615601, 0.5616987347602844, 0.5808729529380798, 0.5173797011375427, 0.5089285969734192, 0.5500744581222534, 0.5554911494255066, 0.5165587067604065, 0.477427214384079, 0.48214298486709595, 0.5628509521484375, 0.5658212304115295, 0.5984662771224976, 0.4890395998954773, 0.5339817404747009, 0.3904050588607788, 0.48538509011268616, 0.5852845907211304, 0.5097313523292542, 0.5071393251419067, 0.4798426330089569, 0.5807404518127441, 0.574378252029419, 0.5258978009223938, 0.4932432472705841, 0.5313648581504822, 0.41324853897094727, 0.49934425950050354, 0.5301918387413025, 0.5008768439292908, 0.5272948145866394]",66.39344262295081
8,0.7,increase,2,decrease,"[0.40625, 0.734375, 0.8125, 0.6875, 0.703125, 0.65625, 0.65625, 0.65625, 0.75, 0.65625, 0.65625, 0.6875, 0.6875, 0.71875, 0.640625, 0.671875, 0.703125, 0.65625, 0.6875, 0.75, 0.765625, 0.640625, 0.671875, 0.6875, 0.75, 0.65625, 0.734375, 0.734375, 0.734375, 0.6875, 0.6875, 0.65625, 0.765625, 0.71875, 0.65625, 0.6875, 0.671875, 0.8125, 0.6875, 0.65625, 0.703125, 0.765625, 0.75, 0.71875, 0.6875, 0.71875, 0.734375, 0.703125, 0.71875, 0.71875, 0.703125, 0.671875, 0.734375, 0.75, 0.765625, 0.734375, 0.671875, 0.796875, 0.71875, 0.71875, 0.75, 0.734375, 0.703125, 0.734375, 0.6875, 0.734375, 0.75, 0.6875, 0.765625, 0.640625, 0.765625, 0.75, 0.78125, 0.75]","[0.7179550528526306, 0.5840091109275818, 0.5366557240486145, 0.5786576867103577, 0.5542458295822144, 0.6079012155532837, 0.5715404748916626, 0.5621474385261536, 0.5516502857208252, 0.5682825446128845, 0.5363378524780273, 0.5865281224250793, 0.5612697601318359, 0.5776873826980591, 0.635842502117157, 0.5676288604736328, 0.6069896817207336, 0.5657678246498108, 0.5521113276481628, 0.5341394543647766, 0.5530535578727722, 0.5182150602340698, 0.5619011521339417, 0.5724524855613708, 0.524204671382904, 0.5611020922660828, 0.539168119430542, 0.5456475615501404, 0.5128051042556763, 0.5331230759620667, 0.53510582447052, 0.5651358366012573, 0.503631591796875, 0.5229706764221191, 0.5900975465774536, 0.5087547898292542, 0.5877804160118103, 0.4744940400123596, 0.5242373943328857, 0.5982615947723389, 0.5160396695137024, 0.46641868352890015, 0.5017264485359192, 0.5499433875083923, 0.5352611541748047, 0.4757207930088043, 0.49962756037712097, 0.515097439289093, 0.5159610509872437, 0.6001222729682922, 0.596150279045105, 0.5880655646324158, 0.5360754132270813, 0.5011370778083801, 0.494220107793808, 0.5069535970687866, 0.5282774567604065, 0.48173049092292786, 0.5350236296653748, 0.5036212801933289, 0.5101466178894043, 0.5762941241264343, 0.5940056443214417, 0.5268335342407227, 0.552730143070221, 0.531705379486084, 0.4717881679534912, 0.5091358423233032, 0.5293552875518799, 0.6116491556167603, 0.48606857657432556, 0.4724167585372925, 0.44284871220588684, 0.4835386276245117]",69.67213114754098
8,0.7,increase,2,increase,"[0.484375, 0.5625, 0.65625, 0.65625, 0.65625, 0.6875, 0.6875, 0.65625, 0.703125, 0.71875, 0.625, 0.734375, 0.703125, 0.71875, 0.71875, 0.765625, 0.71875, 0.765625, 0.71875, 0.71875, 0.75, 0.75, 0.703125, 0.703125, 0.78125, 0.671875, 0.75, 0.796875, 0.6875, 0.71875, 0.671875, 0.71875, 0.734375, 0.703125, 0.796875, 0.84375, 0.71875, 0.71875, 0.796875, 0.765625, 0.8125, 0.78125, 0.765625, 0.796875, 0.75, 0.75, 0.859375, 0.8125, 0.828125, 0.828125, 0.765625, 0.703125, 0.8125, 0.828125, 0.859375, 0.796875, 0.875, 0.765625, 0.84375, 0.828125, 0.796875, 0.828125, 0.78125, 0.875, 0.78125, 0.90625, 0.84375, 0.875, 0.875, 0.84375, 0.890625, 0.859375, 0.828125, 0.796875]","[0.7033035755157471, 0.6437118649482727, 0.5707207322120667, 0.5844756364822388, 0.6017321944236755, 0.560070276260376, 0.5517751574516296, 0.5821405053138733, 0.4956846237182617, 0.5622650384902954, 0.6178954243659973, 0.5243324637413025, 0.5308334231376648, 0.5002967119216919, 0.5332320928573608, 0.5366725325584412, 0.5662155151367188, 0.4617496430873871, 0.5179776549339294, 0.4899706244468689, 0.47405996918678284, 0.5098432898521423, 0.528028666973114, 0.5388124585151672, 0.49594441056251526, 0.5753525495529175, 0.5308197140693665, 0.44284555315971375, 0.5197471976280212, 0.4776412546634674, 0.5729722380638123, 0.5360435843467712, 0.4797258675098419, 0.5541549921035767, 0.4287782907485962, 0.3999525308609009, 0.5551116466522217, 0.49670544266700745, 0.4577021896839142, 0.48354077339172363, 0.4479348957538605, 0.34956657886505127, 0.4691028296947479, 0.4684161841869354, 0.5070256590843201, 0.5653218030929565, 0.36568260192871094, 0.41102200746536255, 0.34624844789505005, 0.366059273481369, 0.42375946044921875, 0.46167346835136414, 0.4221668541431427, 0.37884268164634705, 0.3627089262008667, 0.38215357065200806, 0.324710875749588, 0.4957215487957001, 0.34339025616645813, 0.37300825119018555, 0.3902945816516876, 0.3968234658241272, 0.36602336168289185, 0.33579567074775696, 0.39952099323272705, 0.28221166133880615, 0.3554530143737793, 0.31603172421455383, 0.30859243869781494, 0.3399805426597595, 0.3333505094051361, 0.2468189001083374, 0.3048429489135742, 0.39351725578308105]",64.75409836065573
8,0.7,increase,3,keep_length,"[0.46875, 0.703125, 0.671875, 0.578125, 0.71875, 0.6875, 0.671875, 0.671875, 0.671875, 0.671875, 0.671875, 0.71875, 0.625, 0.703125, 0.765625, 0.71875, 0.71875, 0.75, 0.671875, 0.65625, 0.765625, 0.765625, 0.71875, 0.6875, 0.765625, 0.796875, 0.75, 0.765625, 0.71875, 0.71875, 0.703125, 0.796875, 0.765625, 0.765625, 0.796875, 0.71875, 0.78125, 0.6875, 0.78125, 0.890625, 0.875, 0.75, 0.75, 0.890625, 0.859375, 0.890625, 0.78125, 0.890625, 0.875, 0.828125, 0.8125, 0.875, 0.84375, 0.890625, 0.953125, 0.90625, 0.890625, 0.84375, 0.90625, 0.9375, 0.875, 0.875, 0.9375, 0.859375, 0.90625, 0.921875, 0.859375, 0.890625, 0.953125, 0.890625, 0.96875, 0.9375, 0.9375, 0.890625]","[0.6979121565818787, 0.596085250377655, 0.603777289390564, 0.6292992234230042, 0.5522722601890564, 0.5657778978347778, 0.602100133895874, 0.5504841208457947, 0.5697261691093445, 0.5535500645637512, 0.5642901659011841, 0.5297789573669434, 0.6182634830474854, 0.555178165435791, 0.5089457631111145, 0.5127899050712585, 0.5280873775482178, 0.4736381769180298, 0.5694099068641663, 0.5816942453384399, 0.5502848625183105, 0.5186536312103271, 0.5553095936775208, 0.5217854380607605, 0.47573304176330566, 0.40660360455513, 0.5272372961044312, 0.5254985094070435, 0.4932112693786621, 0.5536757707595825, 0.4765339195728302, 0.4546292722225189, 0.5286612510681152, 0.49204716086387634, 0.43226078152656555, 0.4795456528663635, 0.5088318586349487, 0.5718816518783569, 0.42410552501678467, 0.3268834948539734, 0.3065652549266815, 0.44868922233581543, 0.4939229488372803, 0.2916341722011566, 0.380802184343338, 0.29529738426208496, 0.39162465929985046, 0.2724238336086273, 0.2740044891834259, 0.3108919858932495, 0.34653446078300476, 0.25281399488449097, 0.2860334515571594, 0.27966147661209106, 0.20683112740516663, 0.23925994336605072, 0.2191004753112793, 0.2830198407173157, 0.24856513738632202, 0.15198662877082825, 0.19905208051204681, 0.2446184903383255, 0.15115928649902344, 0.2706194221973419, 0.25597527623176575, 0.24220958352088928, 0.23804092407226562, 0.21239575743675232, 0.1566120833158493, 0.2144104242324829, 0.2762097120285034, 0.13538877665996552, 0.11581144481897354, 0.19869211316108704]",59.83606557377049
8,0.7,increase,3,decrease,"[0.375, 0.65625, 0.703125, 0.71875, 0.59375, 0.609375, 0.671875, 0.671875, 0.6875, 0.625, 0.625, 0.65625, 0.59375, 0.75, 0.65625, 0.609375, 0.671875, 0.703125, 0.703125, 0.703125, 0.65625, 0.703125, 0.703125, 0.765625, 0.703125, 0.734375, 0.71875, 0.671875, 0.78125, 0.65625, 0.671875, 0.703125, 0.734375, 0.65625, 0.75, 0.765625, 0.71875, 0.65625, 0.65625, 0.640625, 0.78125, 0.765625, 0.765625, 0.734375, 0.796875, 0.78125, 0.75, 0.8125, 0.75, 0.84375, 0.796875, 0.796875, 0.75, 0.75, 0.78125, 0.796875, 0.828125, 0.765625, 0.703125, 0.796875, 0.84375, 0.734375, 0.75, 0.796875, 0.75, 0.765625, 0.75, 0.84375, 0.875, 0.78125, 0.875, 0.859375, 0.84375, 0.828125]","[0.7186861038208008, 0.6285898685455322, 0.6017389893531799, 0.5521186590194702, 0.611274242401123, 0.6186469793319702, 0.5593711137771606, 0.5597931146621704, 0.5890282392501831, 0.5865933299064636, 0.5985831022262573, 0.5692212581634521, 0.6187433004379272, 0.47506406903266907, 0.6048044562339783, 0.6144850254058838, 0.582054078578949, 0.6066226363182068, 0.548592209815979, 0.564770519733429, 0.5950180292129517, 0.5030745267868042, 0.5264843106269836, 0.4853615462779999, 0.5118498206138611, 0.5520167350769043, 0.5356373190879822, 0.5929323434829712, 0.45766326785087585, 0.6256097555160522, 0.5377476811408997, 0.5705990791320801, 0.595910370349884, 0.5870761275291443, 0.4902234971523285, 0.5034276247024536, 0.518291175365448, 0.5808999538421631, 0.5920438766479492, 0.5521674752235413, 0.4855647385120392, 0.477911114692688, 0.4940986633300781, 0.5219547152519226, 0.4448162317276001, 0.46434348821640015, 0.4662889838218689, 0.440022736787796, 0.4554985463619232, 0.4056079089641571, 0.4613915979862213, 0.4310970604419708, 0.5214024782180786, 0.4785567820072174, 0.40529197454452515, 0.4381571114063263, 0.3863997459411621, 0.4735637307167053, 0.5437803864479065, 0.42427700757980347, 0.42345061898231506, 0.5057424306869507, 0.4496800899505615, 0.46523311734199524, 0.42603448033332825, 0.3797810971736908, 0.47097888588905334, 0.40314698219299316, 0.3354349434375763, 0.47356781363487244, 0.37156394124031067, 0.3333876430988312, 0.3868991732597351, 0.29835090041160583]",67.21311475409836
8,0.7,increase,3,increase,"[0.515625, 0.71875, 0.671875, 0.671875, 0.734375, 0.671875, 0.71875, 0.65625, 0.625, 0.765625, 0.75, 0.71875, 0.796875, 0.703125, 0.703125, 0.6875, 0.78125, 0.875, 0.796875, 0.75, 0.84375, 0.84375, 0.734375, 0.859375, 0.953125, 0.890625, 0.921875, 0.859375, 0.9375, 0.921875, 0.9375, 0.953125, 0.953125, 0.90625, 0.9375, 0.953125, 0.984375, 0.953125, 0.984375, 0.984375, 0.984375, 0.984375, 0.984375, 0.96875, 0.9375, 0.953125, 0.984375, 0.96875, 0.953125, 1.0, 0.984375, 0.96875, 0.96875, 1.0, 1.0, 1.0, 0.953125, 1.0, 1.0, 0.96875, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.96875]","[0.690229058265686, 0.5699925422668457, 0.6025198698043823, 0.5947089195251465, 0.5244898200035095, 0.6077396869659424, 0.5379825830459595, 0.602176308631897, 0.6708504557609558, 0.4890269339084625, 0.5085488557815552, 0.49520090222358704, 0.45655474066734314, 0.554637610912323, 0.5078925490379333, 0.5740891695022583, 0.4084727168083191, 0.4028657376766205, 0.4035190939903259, 0.44777238368988037, 0.32995182275772095, 0.37087664008140564, 0.43820521235466003, 0.33381521701812744, 0.18338556587696075, 0.2937130033969879, 0.18643207848072052, 0.3344627022743225, 0.1961618810892105, 0.17654640972614288, 0.17313973605632782, 0.1460905224084854, 0.1323375254869461, 0.15978609025478363, 0.1388578563928604, 0.10285462439060211, 0.10023412853479385, 0.12223038822412491, 0.06572648137807846, 0.059544652700424194, 0.05501418188214302, 0.05782829597592354, 0.08179082721471786, 0.05560862272977829, 0.19794727861881256, 0.09373919665813446, 0.05487077310681343, 0.06722858548164368, 0.13452893495559692, 0.04036353901028633, 0.04605888947844505, 0.11071393638849258, 0.06120333820581436, 0.02579566277563572, 0.0274158027023077, 0.016637295484542847, 0.06264697015285492, 0.009588999673724174, 0.016937926411628723, 0.09870579838752747, 0.009409877471625805, 0.01682014763355255, 0.007804546970874071, 0.0036761590745300055, 0.007295715156942606, 0.0032727562356740236, 0.0036977073177695274, 0.0026720352470874786, 0.004219810478389263, 0.0054644327610731125, 0.0073581356555223465, 0.0032925093546509743, 0.000860735890455544, 0.1410118192434311]",62.295081967213115
